Title,Views,Video Duration,Thumbnail Link,
Ulama shalwar qameez hi kion pehentay hain- | Ask Mufti Tariq Masood,17K views,5:26,https://i.ytimg.com/vi/PItNNJtWffE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDSrir0me73_ZaazMeO3dYYOGhL7Q,
Namaz main dil laganay ka tariqah | Ask Mufti Tariq Masood,26K views,6:01,https://i.ytimg.com/vi/SB6SWn-vFq8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCXqypVgWWUUtBn33kQVPjq_vxzmA,
"Na mehrum ka jhoota khana,peena | Ask Mufti Tariq Masood",76K views,3:37,https://i.ytimg.com/vi/lRgqMEPJAOQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAkABKDMIFK-nMIuNDfNr0e2gtIjw,
Zilhijjah main ayam e beez ka rozay kesay rakhain | Ask Mufti Tariq Masood,9.8K views,3:36,,
Takbeerat e tashreeq kis per wajib hay | Ask Mufti Tariq Masood,123K views,2:54,,
Qurbani ka gosht kitnay din istemal kr saktay hain | Ask Mufti Tariq Masood,1M views,3:44,,
Qurbani ka gosht ghair muslim ko dena | Ask Mufti Tariq Masood,143K views,3:19,,
Namaz e Eid say pehlay qurbani kerna | Ask Mufti Tariq Masood,23K views,5:21,,
Mushtarka janwar main paey waghaira ki taqseem | Ask Mufti Tariq Masood,8.4K views,3:46,,
Janwer zabah kernay ka sahih tariqa | Ask Mufti Tariq Masood,9K views,4:12,,
Eid k chothay din qurbani kerna | Ask Mufti Tariq Masood,40K views,3:23,,
Qarz lay ker qurbani kerna | Ask Mufti Tariq Masood,12K views,4:52,,
Ghar walon ki cheezain un ki marzi k baghair istemal kerna | Ask Mufti Tariq Masood,12K views,3:56,,
Nafli qurbani afzal hay ya raqam sadqah kerna | Ask Mufti Tariq Masood,6.1K views,3:54,,
Mehngay mobile k malik per qurbani wajib ho gi | Ask Mufti Tariq Masood,18K views,4:07,,
Buzurgon ki qabar per kesay dua karen | Ask Mufti Tariq Masood,9.6K views,4:16,,
Kia saat aadmion ka aik gaey main shareek hona zaroori hay | Ask Mufti Tariq Masood,40K views,4:33,,
Haram amdani wala kesay qurbani karey ga | Ask Mufti Tariq Masood,12K views,3:57,,
Qurbani kis shaks per wajib hay | Ask Mufti Tariq Masood,212K views,4:43,,
Qurbani ka janwer tol ker kharidna | Ask Mufti Tariq Masood,14K views,3:11,,
Qurbani k liey kon sa janwar afzal hay | Ask Mufti Tariq Masood,22K views,4:34,,
Plot k malik per qurbani wajib hay | Ask Mufti Tariq Masood,6.1K views,4:04,,
Kia bivi ki qurbani shohar per wajib hay | Ask Mufti Tariq Masood,161K views,5:26,,
Chaey peeni chahiey ya nahin | Ask Mufti Tariq Masood,13K views,4:19,,
Taubah aor Isteghfar main farq | Ask Mufti Tariq Masood,26K views,3:19,,
Nakhun ko dust bin main dalna | Ask Mufti Tariq Masood,22K views,2:37,https://i.ytimg.com/vi/M1Qj315qKQ8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDYihvP2NYVQ_vWbgmzx0AyBYK13g,
"Kia kursian,sofay,perday saadgi k khilaf hain | Ask Mufti Tariq Masood",16K views,5:43,https://i.ytimg.com/vi/QCCP4u1PQA4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBgoA9xbxi_C_GTOubTttY07qtDkA,
Rahman aor Raheem main farq- | Ask Mufti Tariq Masood,6.3K views,5:59,https://i.ytimg.com/vi/Id2udkxAAZM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA4Rmi8T3Tw2TaFZ0NWp0twr_IXSg,
Doosri shadi pr waledain raazi nahin | Ask Mufti Tariq Masood,4K views,3:32,https://i.ytimg.com/vi/07iO0Wb_hpU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA92ZxDEV3KFvf84Dnmvwfbq_I6ag,
Sirf Islam k hi sacha mazhab honay ki daleel | Ask Mufti Tariq Masood,8.8K views,3:36,https://i.ytimg.com/vi/3Y0Ant97yF4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD6p6alpiN5vZSZFOZKVwGlPgOXFA,
Zakat Ramzan main hi kion | Ask Mufti Tariq Masood,3.9K views,3:56,https://i.ytimg.com/vi/F5LWJpekbkA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCv5WLOo1vCIezCM_7qIybZf-1tmA,
Walidain aalimah say rishtay per razi na hon to kia karen | Ask Mufti Tariq Masood,6K views,3:12,https://i.ytimg.com/vi/LGLDY0pY8uI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCWX112Hs7oPOjjSpJV_USgdBztRA,
Bivi ka naan nafqah kub wajib hota hay | Ask Mufti Tariq Masood,7.6K views,3:00,https://i.ytimg.com/vi/n2dLiLe8xe0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC4GP3W55udf1NY__Qhb2eQNCqT4w,
Aulad ko makan ya plot hibah (gift) kernay ka tariqah | Ask Mufti Tariq Masood,3.8K views,5:00,,
Yajooj Majooj kahan hain | Ask Mufti Tariq Masood,25K views,4:39,,
Aulad k kitnay laad uthanay chahieyn | Ask Mufti Tariq Masood,21K views,8:14,,
Allah k naam say ilaj ka tariqah | Ask Mufti Tariq Masood,22K views,2:51,,
Tilawat e Quran ka makrooh waqt | Ask Mufti Tariq Masood,62K views,3:54,,
Qurbani kis per wajib hoti hay | Ask Mufti Tariq Masood,278K views,5:14,,
"Namaz k baad ki tasbihaat, zikr,azkar | Ask Mufti Tariq Masood",39K views,4:10,,
Mojooda halaat main hajj ka hukum | Ask Mufti Tariq Masood,3.7K views,3:25,,
Majboori main bank say soodi qarz lena | Ask Mufti Tariq Masood,38K views,4:47,,
Barhana aortain | Ask Mufti Tariq Masood,13K views,2:54,,
Juma mubarak kehna | Ask Mufti Tariq Masood,49K views,3:10,,
Agar ishq ho jaey aor ghar walay razi na hon to kia karen | Ask Mufti Tariq Masood,48K views,3:38,,
Walidain ki rizamandi k baghair doosri shadi kerna | Ask Mufti Tariq Masood,7.4K views,5:40,,
Sadqay k masarif | Ask Mufti Tariq Masood,7.5K views,5:06,,
Qurbani k janwar main aqeeqeh ki niyat | Ask Mufti Tariq Masood,146K views,3:08,,
Imam k peechay muqtadi kia parhay | Ask Mufti Tariq Masood,261K views,3:51,,
Cousin say gup shup | Ask Mufti Tariq Masood,22K views,3:36,,
Bhari naam | Ask Mufti Tariq Masood,25K views,3:18,,
Alamaat e Qiyamat | Ask Mufti Tariq Masood,31K views,5:49,,
Zikr e jahri ka sharee hukum- | Ask Mufti Tariq Masood,12K views,13:02,,
Pakeeza Muhabbat | Ask Mufti Tariq Masood,11K views,4:16,,
Musafaha aik ya donon hathon say | Ask Mufti Tariq Masood,6.6K views,3:38,,
Masnoon azkar ki wajah say farz aor sunnat namaz k darmiyan waqfa | Ask Mufti Tariq Masood,14K views,7:05,https://i.ytimg.com/vi/0Z57gVQ7_gQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB4Uzw7XdUEISAxK_5RWa3nu6J7VA,
Ezdawaji talluq main waqfay say nikah pr asar | Ask Mufti Tariq Masood,11K views,4:17,https://i.ytimg.com/vi/1WhoXvMNDis/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAdBd5zJX0Y1J8JiAGymBcPHEbMkg,
Zuhar aor Asar ki namaz ka waqt | Ask Mufti Tariq Masood,174K views,7:34,https://i.ytimg.com/vi/t4onoSTWDQc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB2BU2k-jA6zge9GpHnvewzq_jl9A,
Rukhsati k waqt dulhan ky sar pr Quran rakhna | Ask Mufti Tariq Masood,32K views,3:43,https://i.ytimg.com/vi/lx3uqS9zHpw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBwgPu8sjwd9sMdrhVn3eXGJrWdhg,
Pubg khelna | Ask Mufti Tariq Masood,31K views,5:15,https://i.ytimg.com/vi/gaqwkkj7WTg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBrEr98OuSdnLps1BzcgCSoNiEDSQ,
potay ka wirasat main hissa | Ask Mufti Tariq Masood,15K views,4:11,https://i.ytimg.com/vi/2_5VDSsMHxQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBNlAxHZOKGTVg5riThxuJsXROgNQ,
pant fold kar ky namaz parhna | Ask Mufti Tariq Masood,12K views,5:09,https://i.ytimg.com/vi/b6kRHMOwkrk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCWNHmphfhF16Qoivt8G4MmMBZGGw,
Internet ghalat istemaal karnay ka gunah kis pr | Ask Mufti Tariq Masood,14K views,3:28,https://i.ytimg.com/vi/87Veyw-m38g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBA_bSgZ1k7XAYD3ZUYvvI9Mr9Srg,
Shohar kanjoos ho to bivi kia karay | Ask Mufti Tariq Masood,54K views,4:06,,
Thakawat ki wajah say shohar ko qareeb na aaney dena | Ask Mufti Tariq Masood,1.4M views,8:05,,
Ghilaf e Kaba ka taweez banana | Ask Mufti Tariq Masood,7.6K views,3:43,,
"Ghous, Qalandar, Wali ki tareef | Ask Mufti Tariq Masood",44K views,4:27,,
Chapal pehen kr namaz parhna | Ask Mufti Tariq Masood,40K views,5:08,,
Mayyat ki tasveer khainchna | Ask Mufti Tariq Masood,120K views,6:55,,
Insaan dil say sochta hay ya dimagh say | Ask Mufti Tariq Masood,15K views,8:35,,
Masbooq imam k sath salam pher day tow | Ask Mufti Tariq Masood,10K views,4:38,,
On-line nikah ka tariqah | Ask Mufti Tariq Masood,24K views,3:28,,
Naee ki kamai ka hukum | Ask Mufti Tariq Masood,25K views,3:30,,
Khas nawafil ki niyat ka tariqah | Ask Mufti Tariq Masood,7.7K views,6:06,,
Daanton pr taren (braces) lagwana | Ask Mufti Tariq Masood,48K views,4:07,,
Kala ilm karnay wali khawateen | Ask Mufti Tariq Masood,19K views,4:06,,
Ghair Muslim k inteqal pr izhar e afsos | Ask Mufti Tariq Masood,39K views,3:07,,
Qurb e Qayamat main khawateen ki kasrat | Ask Mufti Tariq Masood,20K views,8:50,,
Ghar main deeni mahol kesay banain | Ask Mufti Tariq Masood,13K views,2:33,,
Walid ki kamai haraam ho to beta kia karay | Ask Mufti Tariq Masood,25K views,7:10,,
Aik musht say kum darhi rakhna | Ask Mufti Tariq Masood,24K views,2:56,,
Bivi ka naan nafqah | Ask Mufti Tariq Masood,29K views,7:11,,
EAF account main raqam pr zakat ka hukum | Ask Mufti Tariq Masood,4.6K views,3:35,,
Larki ka taleem k liey beroon e mulk jana | Ask Mufti Tariq Masood,19K views,4:31,,
Shareef Shohar | Ask Mufti Tariq Masood,25K views,5:12,,
Taubah pr kesay qaim rahain | Ask Mufti Tariq Masood,8.3K views,4:58,https://i.ytimg.com/vi/mQ-BvahflKg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD0V5ICydkItAeoHpsEP_lH_kAcHQ,
Pooray Pakistan main aik din Eid | Ask Mufti Tariq Masood,6.9K views,5:51,https://i.ytimg.com/vi/bMaknSQmBBY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBrNzjEwQvPynX45fggylDvq52Yaw,
Hifz e Quran ki fazeelat kesay hasil hoti hay  | Ask Mufti Tariq Masood |,14K views,5:41,https://i.ytimg.com/vi/a8KhZ-ipk_g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDWi5BUrCWjF-bh0GWWxACXI4Yg7g,
Qaza namazon ki talafi ka shortcut tariqah,22K views,3:57,https://i.ytimg.com/vi/Bo8AblhzBiw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCQH2QkcQqDRwZb6QeCDjCsMNGBOA,
Taraveeh main khatm e Quran pr muflihoon tk parhna,6.9K views,5:27,https://i.ytimg.com/vi/7x_QLgv_dds/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCyRMjzAqRuaqPIGTV9jzOFSmFeEA,
Namaz main sajda e tilawat k baad bismillah parhna,12K views,3:30,https://i.ytimg.com/vi/QxGsjtjKFog/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAVuHramvtvwashHSEIiFWWp6QlpA,
2 khutbon se hukumat ka tahta ulat jata hai | Ask Mufti Tariq Masood | Solve Your Problems 🕌,30K views,1:29,https://i.ytimg.com/vi/2Ji25k8Ddp8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAI6p_0hiKE8MIjmq8AlDtfJF-u7Q,
"Istemal k sonay pr zakat, jahez k samaan pr zakat | Ask Mufti Tariq Masood |  Solve Your Problems 🕌",103K views,4:22,https://i.ytimg.com/vi/yyEq2yHNAaw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAUHDXqgombkgYjxrCnTLq785FR2Q,
Jadoo k asar say honay walay gunah ki saza | Ask Mufti Tariq Masood | Solve Your Problems 🕌,13K views,4:45,,
Marnay k baad rooh ka aana | investment pr hr mahinay nafa (profit) | Mufti Tariq Masood,17K views,4:35,,
namaz na parhne ki saza wali hadees |,12K views,4:15,,
Alehdgi k liey kitni talaqain zaroori | Ask Mufti Tariq Masood | Masail Ka Hal Solve Your Problems 🕌,5.5K views,3:52,,
Aorat ko talaq denay ka ikhtiar | Ask Mufti Tariq Masood | Masail Ka Hal | Solve Your Problems 🕌,8.2K views,5:52,,
Fuzool Kharchi Aor Israaf ki Tareef | Ask Mufti Tariq Masood | Masail Ka Hal | Solve Your Problems 🕌,20K views,3:07,,
Hamal saqit honay pr namaz ka hukum | Ask Mufti Tariq Masood | Masail Ka Hal | Solve Your Problems 🕌,68K views,2:51,,
Zina say taubah ka tariqa | Ask Mufti Tariq Masood | Masail Ka Hal | Solve Your Problems 🕌,1M views,4:54,,
Susral main zulm ki soorat main larki kia karay | Ask Mufti Tariq Masood| Solve Your Problems 🕌,9.9K views,4:29,,
Plot ya ghar ki milkiat denay ka tariqa | Ask Mufti Tariq Masood | Solve Your Problems 🕌,7.5K views,7:57,,
Nazar say bachnay ka tariqa | Ask Mufti Tariq Masood | Masail Ka Hal | Solve Your Problems 🕌,116K views,4:30,,
Thakawat ki wajah say 8 rakat taraweeh parhna | Ask Mufti Tariq Masood | Solve Your Problems 🕌,481K views,4:51,,
"Rozay main kaan main pani, halaq main gard o ghubar jana | Ask Mufti Tariq Masood",8K views,3:37,,
Sehat mand shakhs ka rozay k bajaey fidya dena | Ask Mufti Tariq Masood | Solve Your Problems 🕌,10K views,4:18,,
Naqad aor udhar ki qeemat main farq | Ask Mufti Tariq Masood | Masail Ka Hal | Solve Your Problems 🕌,5.9K views,3:32,,
Rozay main zoja say boso kinar | Ask Mufti Tariq Masood | Masail Ka Hal | Solve Your Problems 🕌,52K views,6:17,,
Wahdat ul wajood ki haqeeqat | Ask Mufti Tariq Masood | Masail Ka Hal | Solve Your Problems 🕌,30K views,4:20,,
"Aitekaf main nahana, wuzu khanay main baten kerna | Ask Mufti Tariq Masood | Solve Your Problems 🕌",26K views,4:44,,
Sonay ka pani charhi ghari ka hukum | Ask Mufti Tariq Masood | Masail Ka Hal | Solve Your Problems 🕌,12K views,2:14,,
No-Muslim ki khatna ka hukum | Ask Mufti Tariq Masood | Masail Ka Hal | Solve Your Problems 🕌,34K views,4:00,,
Subah sadiq main ikhtelaaf | Ask Mufti Tariq Masood | Masail Ka Hal | Solve Your Problems 🕌,29K views,5:41,,
Sajda e Sahaw kab wajib hota hay? l Ask Mufti Tariq Masood | Masail Ka Hal  | Solve Your Problems,541K views,4:42,,
T-shirt pehen ker namaz parhna l Ask Mufti Tariq Masood | Masail Ka Hal | Solve Your Problems,107K views,4:32,https://i.ytimg.com/vi/5MxJdIynWrk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCPpTme7-qkSJk4g5UjZ8H0qN19yA,
Namaz main haath kahan bandhen | Solve Your Problems 🕌,147K views,5:28,https://i.ytimg.com/vi/YElT5yRX2aI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAkzqk1jSPfXbi8zS7AC5X5pfGl4w,
Tableeghi jamat k 6 number l Ya Ali madad kehna l Ask Mufti Tariq Masood | Masail Ka Hal,181K views,3:09,https://i.ytimg.com/vi/aGOLjbxFIE8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDQegMS2wSi5sdJPRONLEBAdfXIXw,
Hamal zaya krnay wali dawa ka hukum | Ask Mufti Tariq Masood | Masail Ka Hal | Solve Your Problems 🕌,85K views,3:40,https://i.ytimg.com/vi/4yPCUjo0H5M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCql_Zgajk6vdkHwmqjpUZ4VDWcNA,
Kai saal kay qaza rozay l Soodi qarz say banaey ghar ki aamdan ka hukum l  Ask Mufti Tariq Masood,11K views,3:52,https://i.ytimg.com/vi/XouurZNPnn4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCmWXrFWv6e5Ysg03-pLpUkG8NVVA,
Sharaee safar ki musafat | Solve Your Problems 🕌,5.5K views,2:36,https://i.ytimg.com/vi/2Wrrf7fU0NY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDVRPA16s41jVc1W47C09LrMGmaMw,
Ghair Muslim mulk main rehna l Hasad ka ilaaj l Ask Mufti Tariq Masood | Masail Ka Hal,17K views,5:59,https://i.ytimg.com/vi/_Th5lXgPKrc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCmjr53wAWyVagWK4k_tvUyZ_c9Pg,
Assalamo Alaikum ko A.S likhna | Solve Your Problems 🕌,18K views,3:17,https://i.ytimg.com/vi/0TPmaZyWQhc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCxL6w1WMb66oCD2BKixyTxlfxeow,
"Phichlay salon ki qurbani aor zakat, Free lancing main assignment banana- | Solve Your Problems 🕌",16K views,3:56,,
"Quran bhool jana, Karobar kesay chamkay | Solve Your Problems 🕌",15K views,4:21,,
"Namaz main nazar kahan rakhen, Tayammum kis chez say| Solve Your Problems 🕌",16K views,4:43,,
Pesay transfer kernay pr commision | Solve Your Problems 🕌,12K views,3:33,,
Masnoi (Artificial) daant lagwana | Solve Your Problems 🕌,30K views,3:22,,
"Fasiq, fajir say mail jol rakhna| Solve Your Problems 🕌",20K views,4:03,,
Roza rakhnay k liey haiz roknay wali dawa khana | Solve Your Problems 🕌,29K views,3:34,,
Lifafon ka lain dain | Solve Your Problems 🕌,6.2K views,3:29,,
"Rozay ki niyat, Rozay main bivi say talluq, Beth kr taraweeh parhna | Solve Your Problems 🕌",16K views,3:19,,
"Sugar, blood pressure k mareez k liey roza rakhna-Corona test ya vaccine lagwana",30K views,4:08,,
"Rozay main aankh main dawa dalna, thook nigalna-Zakat k masarif l Ask Mufti Tariq Masood",15K views,4:29,,
Hafiz ka taraweeh ki ujrat lena-Taraweeh main Quran dekh kr parhna | Solve Your Problems 🕌,83K views,3:34,,
Aorat ki taraweeh main imamat-Zakat kin cheezon pr farz hay | Solve Your Problems 🕌,14K views,4:21,,
Vitar k baad tahajjud-Mazdoor roza kesay rakhay| Solve Your Problems 🕌,18K views,5:21,,
Aorat ki hukumrani| Solve Your Problems 🕌,9.7K views,12:14,,
"Rozay main naak main dawa dalna, vicks ka istemal, inhaler ka astemal| Solve Your Problems 🕌",102K views,2:50,,
"Mayon, mehendi kerna | Solve Your Problems 🕌",42K views,3:30,,
Liberals ka deendaron pr aiteraz | Solve Your Problems 🕌,7.9K views,3:47,,
Dunyawi taleem ki ahmiat | Solve Your Problems 🕌,31K views,9:56,,
Ahl e Hadison ki tamam baten ghalat nahin | Solve Your Problems 🕌,13K views,7:02,,
Ghurbat ko enjoy karen| Solve Your Problems 🕌,44K views,2:37,,
Rizq ki farawani,12K views,2:09,,
Kekra khana | Solve Your Problems 🕌,162K views,6:50,https://i.ytimg.com/vi/mNu2g92SnZE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLASIeclRJDztT1pgrN9qR31FIydKA,
Taraveeh ki rakatain Aath ya bees | Solve Your Problems 🕌,57K views,20:52,https://i.ytimg.com/vi/7HDNdlpqLbQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLALBmiAiMX0JSIsCoyvFyQpFk5J_g,
Makhloot mahol wali jagah jana| Solve Your Problems 🕌,17K views,23:36,https://i.ytimg.com/vi/_bTFQHp0oEU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDKoxZcMYPzkU18-agUWmqzeRPNsQ,
Thanda aor garam zikr | Solve Your Problems 🕌,38K views,4:55,https://i.ytimg.com/vi/Pl-Sox0ekQg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB5U4EkNcBTfhqDZ7SyOHbNzKSXbQ,
Doodh churanay ki muddat| Solve Your Problems 🕌,84K views,5:24,https://i.ytimg.com/vi/zayvAofDqqU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAO5F1kW4z-StbXMYHx4WBd8ce54g,
Ask Mufti Tariq Masood | Masail Ka Hal | 123th Session  | Solve Your Problems 🕌,181K views,40:55,https://i.ytimg.com/vi/Pc4Gh34kS7I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCBBqiRURuj_0DRe7I-rd4h_6yIyA,
Ayyam e haiz khatam honay ka yaqeen kesay ho | Solve Your Problems 🕌,478K views,4:30,https://i.ytimg.com/vi/04inuMaoH7E/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBzB1eJgOa7dE4-TdLTrA8ysQgQ1w,
Bewah ka behen aor behnoi k sath umreh kerna | Solve Your Problems 🕌,6.5K views,3:59,https://i.ytimg.com/vi/vc1N297DwBI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAj3NEquLu1CWH4ifvmjKMAhTsocg,
Dost ya rishte dar say pesay mangna | Solve Your Problems 🕌,42K views,6:31,,
Ask Mufti Tariq Masood | Masail Ka Hal | 122th Session  | Solve Your Problems 🕌,62K views,30:08,,
Saarhi ka karobar | Solve Your Problems 🕌,20K views,5:10,,
Animal Accident | Gari ke neeche koi Janwar mar jaye to kia karein? | Solve Your Problems 🕌,74K views,4:47,,
Ask Mufti Tariq Masood | Saas susar ko ammi abbu kehna | Solve Your Problems 🕌,287K views,5:03,,
angoothay choomna l Ask Mufti Tariq Masood | Masail Ka Hal | Solve Your Problems 🕌,322K views,11:14,,
Witar k baad tahajjud ki namaz | Solve Your Problems | 🕌,208K views,4:21,,
imtihaan myn naqal karna l  cheating in exams l Ask Mufti Tariq Masood | Masail Ka Hal,141K views,5:21,,
Shab e Barat 2021 | Solve Your Problems 🕌,255K views,17:33,,
Khawateen ka youtube channel banana l Ask Mufti Tariq Masood | Masail Ka Hal | Solve Your Problems 🕌,53K views,17:55,,
Tankhwa poochnay walay ko kia jawab dain? l Ask Mufti Tariq Masood| Masail Ka Hal|Solve Your Problem,59K views,4:00,,
Ask Mufti Tariq Masood | Masail Ka Hal | 121th Session  | Solve Your Problems 🕌,49K views,23:51,,
Allah k 99 naam l الاسماء الحسنی l Ask Mufti Tariq Masood | Masail Ka Hal | Solve Your Problems 🕌,38K views,4:31,,
Fitna na ho to Parda Zaroori hai? | Ask Mufti Tariq Masood | Solve Your Problems 🕌,3.8K views,3:37,,
Ghazal ya shairee sunna l Ask Mufti Tariq Masood | Masail Ka Hal | Solve Your Problems 🕌,70K views,2:58,,
Shadi aor Valima aik hi din kerna l Ask Mufti Tariq Masood | Masail Ka Hal  | Solve Your Problems 🕌,92K views,2:54,,
Zindagi bhar kanwara rehna l Ask Mufti Tariq Masood | Masail Ka Hal | Solve Your Problems 🕌,90K views,9:49,,
Sajdeh main duaen mangna l Ask Mufti Tariq Masood | Masail Ka Hal  | Solve Your Problems 🕌,81K views,5:25,,
Kia Perdeh k liey burqa ya abaya hi zaroori hay? l  Ask Mufti Tariq Masood | Masail Ka Hal,43K views,3:32,,
Haiz k ayyam main tilawat ya manzil parhna l Ask Mufti Tariq Masood|Masail Ka Hal|Solve Your Problem,129K views,7:21,,
Kia baaz gharon main nahoosat hoti hay? l Ask Mufti Tariq Masood |Masail Ka Hal |Solve Your Problems,75K views,8:10,,
Khawateen ka balon ko straight kerwana l Ask Mufti Tariq Masood | Masail Ka Hal |Solve Your Problems,323K views,4:32,,
Billi ka karobar l Cat business  l Ask Mufti Tariq Masood | Masail Ka Hal | Solve Your Problems,83K views,3:10,https://i.ytimg.com/vi/rzl_-aaErnI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC3sXCdbCy6JJ_U5lCusno6jQqpHw,
